1, 88.04048831058704, 55.545901395164094
2, 79.2416725482136, 57.37568723490472
3, 72.5032725530395, 58.826453698156755
4, 67.30450211951131, 59.994042362493246
5, 63.27755989483018, 61.11692556445314
6, 60.16238671020304, 62.19829287743557
7, 57.76028107331122, 63.211556059757996
8, 55.934093065462264, 64.23143308320378
9, 54.49287708040872, 65.1541373992105
10, 53.4021409692617, 66.09571250633677
11, 52.551966591089865, 67.00111581273106
12, 51.92322276025091, 67.8813297686686
13, 51.447356061526584, 68.73093323783678
14, 51.06585264333524, 69.57367825013202
15, 50.794288910203214, 70.36046820065415
16, 50.571350273912046, 71.07842414272343
17, 50.41526306672906, 71.82203070784209
18, 50.2934525671552, 72.49942220343183
19, 50.20884877659515, 73.15774570610853
20, 50.13831330160314, 73.79581984995535
21, 50.08921423394683, 74.40246787100493
22, 50.05146892173363, 74.9913030496443
23, 50.02458185002012, 75.5564990093735
24, 50.003834854779655, 76.08986987718632
25, 49.98896940647651, 76.57631312926442
26, 49.97852050440836, 77.09455061392876
27, 49.9704630005455, 77.529838033508
28, 49.964150571048656, 78.01082642629655
29, 49.96040189278091, 78.44423989889287
30, 49.95775196503991, 78.8682128030603
31, 49.955252846194746, 79.2506010942922
32, 49.95309843339719, 79.630555530224
33, 49.952128947638286, 80.00580794166306
34, 49.9514179914151, 80.35698597526107
35, 49.95115946187939, 80.69086761326993
36, 49.95036232914429, 81.03293629507706
37, 49.95012534373656, 81.3670672504491
38, 49.94978063768895, 81.67585667763336
39, 49.94986681420085, 81.9618771024399
40, 49.949608284665146, 82.26521897119267
41, 49.94958674053717, 82.5375439820261
42, 49.949522108153246, 82.80881403467228
43, 49.949565196409196, 83.06190737137919
44, 49.94954365228122, 83.3265605888857
45, 49.94950056402527, 83.57266798533423
46, 49.949479019897296, 83.81205208850639
47, 49.94950056402527, 84.04991130226998
48, 49.949479019897296, 84.27244017396724
49, 49.949479019897296, 84.49450631449129
50, 49.94950056402527, 84.70382165122813
51, 49.949479019897296, 84.92396611654144
52, 49.94950056402527, 85.11483364535755
53, 49.949479019897296, 85.30347615774924
54, 49.949479019897296, 85.51807252648828
55, 49.949479019897296, 85.69878333687197
56, 49.949479019897296, 85.87376090169064
57, 49.949479019897296, 86.03141922487814
58, 49.949479019897296, 86.20991219897884
59, 49.949479019897296, 86.38275421505662
60, 49.949479019897296, 86.53864305947121
61, 49.949479019897296, 86.7094767310879
62, 49.949479019897296, 86.85993926923764
63, 49.949479019897296, 87.00167612340749
64, 49.949479019897296, 87.15364200215492
65, 49.949479019897296, 87.29485543374797
66, 49.949479019897296, 87.45351361489892
67, 49.949479019897296, 87.57975026517484
68, 49.949479019897296, 87.70979112819217
69, 49.949479019897296, 87.83926298227249
70, 49.949479019897296, 87.96970338622098
71, 49.949479019897296, 88.10324613158586
72, 49.949479019897296, 88.2265866779416
73, 49.949479019897296, 88.35298439223915
74, 49.949479019897296, 88.47629798351348
75, 49.949479019897296, 88.58449795142232
76, 49.949479019897296, 88.69490552173511
77, 49.949479019897296, 88.80253408396237
78, 49.949479019897296, 88.91732114524557
79, 49.949479019897296, 89.0222663190896
80, 49.949479019897296, 89.12745500799775
81, 49.949479019897296, 89.22461343056072
82, 49.949479019897296, 89.31750006391577
83, 49.949479019897296, 89.410657609912
84, 49.949479019897296, 89.51440098007971
85, 49.949479019897296, 89.62732240368842
86, 49.949479019897296, 89.70803071691407
87, 49.949479019897296, 89.79130326644389
88, 49.949479019897296, 89.88839759147474
89, 49.949479019897296, 89.97285133885198
90, 49.949479019897296, 90.06216337298764
91, 49.949479019897296, 90.14563834900844
92, 49.949479019897296, 90.23263121684299
93, 49.949479019897296, 90.3073263169085
94, 49.949479019897296, 90.39111060999676
95, 49.949479019897296, 90.47724041838012
96, 49.949479019897296, 90.55331066151423
97, 49.949479019897296, 90.6314715385081
98, 49.949479019897296, 90.70607064234909
99, 49.949479019897296, 90.77655263241269
100, 49.949479019897296, 90.84649157991473

