1, 2728831
2, 1053439
3, 436973
4, 133379
5, 33354
6, 8188
7, 2681
8, 1380
9, 816
10, 534
11, 357
12, 236
13, 160
14, 115
15, 74
16, 65
17, 39
18, 21
19, 15
20, 11
21, 5
22, 10
23, 4
24, 8
25, 6
26, 5
27, 6
28, 4
29, 5
30, 4
31, 6
32, 8
33, 7
34, 7
35, 5
37, 3
38, 3
39, 3
40, 2
41, 3
42, 3
43, 3
44, 3
45, 1
47, 3
48, 2
49, 2
51, 3
52, 2
53, 1
54, 3
55, 3
57, 1
58, 1
61, 1
62, 3
63, 1
65, 1
67, 1
70, 1
72, 1
74, 1
76, 2
